	pair_id	label	articles	query	filename	model_predictions	selected_shots
530	H28-4-3	N	"Article 106
(1) A subagent represents the principal with respect to acts within the scope of the authority thereof.
(2) A subagent has the same rights and obligations as an agent in relation to the principal and third parties within the scope of that subagent's authority."	A guardian of adult may not appoint its sub-agent unless there is an unavoidable reason to do so.	riteval_H28_en.xml	0	-1
531	H28-4-4	N	"Article 106
(1) A subagent represents the principal with respect to acts within the scope of the authority thereof.
(2) A subagent has the same rights and obligations as an agent in relation to the principal and third parties within the scope of that subagent's authority.
Article 643
A mandate becomes effective when a first party asks a second party with performing a juridical act, and the second party accepts this.
Article 650
(1) If the mandatary has expended costs found to be necessary for the administration of the mandated business, the mandatary may claim reimbursement of those costs from the mandator and any interest on the same from the day the costs were expended.
(2) If the mandatary has borne any obligation found to be necessary for the administration of the mandated business, the mandatary may demand that the mandator perform the obligation on the mandatary's behalf. In such cases, if the obligation has not yet fallen due, the mandatary may require the mandator to tender reasonable security.
(3) If a mandatary incurs loss or damage that is not due to the negligence of the mandatary in order to administer the mandated business, the mandatary may claim compensation for this from the mandator."	"In cases where a privetely appointed agent appointed its sub-agent when there is an unavoidable reason to do so,
even if the sub-agent has incurred costs found to be necessary for the administration of the mandated business,
he/she may not claim reimbursement of those costs from the principal."	riteval_H28_en.xml	0	-1
532	H28-4-5	N	"Article 101
(1) If the validity of a manifestation of intention that an agent has made to the other party is to be influenced by the absence of intention; by mistake, fraud, or duress; or by the knowledge of or negligence in not knowing of a particular circumstance; whether or not any such fact was present is decided as it concerns the agent.
(2) If the validity of a manifestation of intention that the other party has made to the agent is to be influenced by the recipient's knowledge of or negligence in not knowing of a particular circumstance, whether or not any such fact was present is decided as it concerns the agent.
(3) If an agent who has been entrusted with performing a specific juridical act performs that act, the principal may not assert that the agent did not know of any particular circumstance of which the principal knew. The same applies to any circumstance of which the principal did not know due to the principal's own negligence.
Article 99
(1) A manifestation of intention that an agent makes indicating that they will be making a manifestation of intention on behalf of the principal within the scope of the agent's authority binds the principal directly.
(2) The provisions of the preceding paragraph apply mutatis mutandis to a manifestation of intention that a third party makes to an agent.
Article 96
(1) A manifestation of intention based on fraud or duress is voidable.
(2) If a third party commits a fraud inducing a first party to make a manifestation of intention to a second party, that manifestation of intention is voidable only if the second party knew or could have known that fact.
(3) The rescission of a manifestation of intention induced by fraud under the provisions of the preceding two paragraphs may not be duly asserted against a third party in good faith acting without negligence."	"In cases where the agent (B) for (A) concluded a contract for sale by (C)'s fraud,
(B) may rescind the contract for sale;
however, (A) may not rescind it."	riteval_H28_en.xml	1	-1
533	H28-11-1	N	"Article 177
Acquisitions of, losses of and changes in real rights on immovables may not be duly asserted against any third parties, unless the same are registered pursuant to the applicable provisions of the Real Property Registration Act (Act No. 123 of 2004) and other laws regarding registration.
Article 361
Beyond what is provided for in this Section, the provisions of the next Chapter (Mortgages) apply mutatis mutandis to pledges of immovables, provided that it is not inconsistent with the nature of the same.
Article 373
If more than one mortgage is created with respect to the same immovables, the order of priority of those mortgages follows the chronological order of their registration.
Article 339
Statutory liens registered in accordance with the provisions of the preceding two Articles may be exercised prior to mortgages.
Article 337
In order to preserve the effectiveness of statutory liens for preservation of immovables, registration must be carried out immediately after the completion of the act of preservation.
Article 338
(1) In order to preserve the effectiveness of statutory liens for construction work for immovables, the budgeted expenses of the construction work must be registered prior to the commencement of the same.In this case, if the expenses of the construction work exceed the budgeted amount, a statutory lien does not exist with respect to the amount in excess of the same.
(2) The amount of increase in value of immovables that resulted from construction work must be evaluated by an appraiser appointed by the court at the time of the participation in the distribution."	The order of priority of special statutory liens,pledges and mortgages with respect to the same immovable properties shall follow the chronological order of their registration.	riteval_H28_en.xml	1	-1
534	H28-11-2	N	"Article 304
(1) A statutory lien may also be exercised against things including monies that the obligor is to receive as a result of the sale, lease or loss of, or damage to, the subject matter of the statutory lien;provided, however, that the holder of the statutory lien must attach the same before the payment or delivery of the monies or other thing.
(2) The provisions of the preceding paragraph also apply to the consideration for real rights created by the obligor on the subject matter of the statutory lien.
Article 350
The provisions of Articles 296 through 300 and those of Article 304
apply mutatis mutandis to pledges.
Article 372
The provisions of Article 296, Article 304
and Article 351
apply mutatis mutandis to mortgages."	Extension of security interest to proceeds of collateral may be done with respect to a right of retention, a statutory lien, a pledge and a mortgage.	riteval_H28_en.xml	1	-1
535	H28-11-3	N	"Article 302
A right of retention is extinguished if the holder of the right of retention loses possession of the thing retained;provided, however, that this does not apply if the thing retained is leased or it is made the subject of a pledge pursuant to the provisions of Article 298, paragraph (2)."	A right of retention shall not be extinguished even if the holder of the right of retention loses possession of the Thing retained, but ,in this case, this right may not be asserted against third parties.	riteval_H28_en.xml	0	-1
536	H28-11-5	N	"Article 334
If there is conflict between a statutory lien and a pledge on movables, the pledgee of those movables has the same rights as those of the holder of a statutory lien of the first rank under Article 330.
Article 330
(1) If there are competing special statutory liens against the same movables, the order of priority follows the order set forth below.In this case, if there are two or more preservers with respect to the statutory liens for preservation of movables set forth in item (ii), a new preserver has priority over previous preservers:
(i) statutory liens for leases of immovables, lodging at hotels and transportation;
(ii) statutory liens for the preservation of movables; and
(iii) statutory liens for the sale of movables, the supply of seeds and seedlings or fertilizer, agricultural labor and industrial labor.
(2) In the cases referred to in the preceding paragraph, if a holder of a statutory lien ranked first knew at the time of acquiring the relevant claim of the existence of a holder of a statutory lien of the second or third rank, that holder may not exercise the relevant rights of priority against those persons. The same applies to the exercise against persons that have preserved things on behalf of the holder of a statutory lien of the first rank.
(3) Regarding fruits, the first rank belongs to persons who engage in agricultural labor, the second rank belongs to persons that supply seeds and seedlings or fertilizer, and the third rank belongs to lessors of land."	The statutory lien over movables shall prevail over the pledge of movables.	riteval_H28_en.xml	0	-1
537	H28-12-1	Y	"Article 295
(1) If a possessor of a thing belonging to another person has a claim that has arisen in relation to that thing, that possessor may retain that thing until that claim is satisfied;provided, however, that this does not apply if the relevant claim has not yet fallen due.
(2) The provisions of the preceding paragraph do not apply if possession commenced by means of a tortious act."	For the formation of rights of retention under Civil Code, existence of a claim that has arisen with respect to the subject matter and possession of the subject matter by the obligee are required, but it is not required that the obligee possess the subject matter at the time of the formation of the claim.	riteval_H28_en.xml	1	-1
538	H28-13-1	N	"Article 316
If a lessor has received a security deposit prescribed in Article 622-2, paragraph (1), the lessor has a statutory lien solely against the portion of the lessor's claim that will not be satisfied by that security deposit."	"In cases where the lessee does not pay rent,
even if the lessor of a building has received a security deposit and that security deposit will satisfy unpaid rent,
he/she shall have a statutory lien."	riteval_H28_en.xml	0	-1
539	H28-13-2	N	"Article 330
(1) If there are competing special statutory liens against the same movables, the order of priority follows the order set forth below.In this case, if there are two or more preservers with respect to the statutory liens for preservation of movables set forth in item (ii), a new preserver has priority over previous preservers:
(i) statutory liens for leases of immovables, lodging at hotels and transportation;
(ii) statutory liens for the preservation of movables; and
(iii) statutory liens for the sale of movables, the supply of seeds and seedlings or fertilizer, agricultural labor and industrial labor.
(2) In the cases referred to in the preceding paragraph, if a holder of a statutory lien ranked first knew at the time of acquiring the relevant claim of the existence of a holder of a statutory lien of the second or third rank, that holder may not exercise the relevant rights of priority against those persons. The same applies to the exercise against persons that have preserved things on behalf of the holder of a statutory lien of the first rank.
(3) Regarding fruits, the first rank belongs to persons who engage in agricultural labor, the second rank belongs to persons that supply seeds and seedlings or fertilizer, and the third rank belongs to lessors of land."	"In cases where a lessee of a building has not paid the purchase money with respect to the sale of a dresser for a furniture store and has not paid the rent for the lessor,
the furniture store's statutory lien with respect to the dresser shall prevail over the lessor's statutory lien with respect to the same."	riteval_H28_en.xml	1	-1
540	H28-13-3	Y	"Article 306
A person that has a claim arising from the causes set forth below has a statutory lien over the entire assets of the obligor:
(i) expenses for the common benefit;
(ii) an employer-employee relationship;
(iii) funeral expenses; or
(iv) the supply of daily necessaries.
Article 308
Statutory liens for employer-employee relationships exist with respect to salaries and other claims that arise from the employer-employee relationship between the obligor and the employee."	If a company does not pay salary, the employee shall have a statutory lien with respect to the salary, regardless of the unpaid period, over the entire property of the company.	riteval_H28_en.xml	1	-1
541	H28-13-4	Y	"Article 308
Statutory liens for employer-employee relationships exist with respect to salaries and other claims that arise from the employer-employee relationship between the obligor and the employee.
Article 306
A person that has a claim arising from the causes set forth below has a statutory lien over the entire assets of the obligor:
(i) expenses for the common benefit;
(ii) an employer-employee relationship;
(iii) funeral expenses; or
(iv) the supply of daily necessaries.
Article 311
A person that has a claim arising from the causes set forth below has a statutory lien against specific movables of the obligor:
(i) a lease of immovables;
(ii) a lodging at a hotel;
(iii) the transportation of passengers or luggage;
(iv) the preservation of movables;
(v) the sale of movables;
(vi) the supply of seeds and seedlings or fertilizer (including eggs of silkworms or mulberry leaves provided to feed silkworms; the same applies hereinafter);
(vii) agricultural labor; or
(viii) industrial labor.
Article 329
(1) If there are competing general statutory liens, the order of priority follows the order set forth in each item of Article 306.
(2) Ife there are competing a general statutory lien and a special statutory lien, the special statutory lien has priority over the general statutory lien;provided, however, that statutory liens on expenses for the common benefit have priority being effective against all obligees who benefit from the same."	"In cases where a company has not paid the purchase money with respect to the sale of refrigerators for an electronics store and it has not paid salaries for its employees,
the electronics store's statutory lien with respect to the refrigerators shall prevail over employees's statutory lien with respect to the same."	riteval_H28_en.xml	1	-1
542	H28-13-5	N	"Article 335
(1) Holders of general statutory liens cannot be paid out of immovables unless they are first paid out of property other than immovables and a claim that is not satisfied remains.
(2) With respect to immovables, holders of general statutory liens must first be paid out of those that are not the subject matters of special security.
(3) If holders of general statutory liens fail to participate in distributions in accordance with the provisions of the preceding two paragraphs, they may not exercise their statutory liens against registered third parties with respect to amounts that would have been paid to them if they had participated in the distribution.
(4) The provisions of the preceding three paragraphs do not apply if the proceeds of immovables are distributed prior to the proceeds of assets other than immovables, or if the proceeds of immovables that are the subject matter of a special security are distributed prior to the proceeds of other immovables."	"In cases where an obligor owns an immovable property and a movable property which are not the subject of an agreed security interest, a right of retention and a special statutory lien,
the holders of general statutory liens are first paid out of the immovable property,
and they are paid out of the movable property only if the claim that is not satisfied remains."	riteval_H28_en.xml	1	-1
543	H28-14-1	N	"Article 372
The provisions of Article 296, Article 304
and Article 351
apply mutatis mutandis to mortgages.
Article 296
A holder of a right of retention may exercise that holder's rights against the whole of the thing retained until the relevant claim is satisfied in its entirety."	Because mortgages are rights which grasp value of the subject, even in the case where an amount of a secured claim exceeds the value of the Mortgaged Immovable Properties, a mortgage shall be extinguished if a third party pledgor pays an amount equivalent to value of the subject.	riteval_H28_en.xml	1	-1
544	H28-14-2	N	"Article 371
If there is a default with respect to a claim secured by a mortgage, the mortgage extends to the fruits of the mortgaged immovables derived after the default."	Even if there is a default with respect to a claim secured by a mortgage, the mortgage shall not extend to the fruits of the Mortgaged Immovable Properties derived after the default.	riteval_H28_en.xml	0	-1
545	H28-14-3	N	"Article 378
If a third party that purchases the ownership or superficies of a mortgaged immovables pays the price of the same to a mortgagee at the request of the same mortgagee, that mortgage is terminated for the benefit of that third party."	If a mortgagee demands that a third party who purchases the ownership of Mortgaged Immovable Properties pay the price of the same to the relevant mortgagee, the third party must respond to the request.	riteval_H28_en.xml	1	-1
546	H28-16-1	N	"Article 398-12
(1) Before the principal is crystallized, a revolving mortgagee may assign a revolving mortgage, with the approval of the mortgagor of the revolving mortgage.
(2) A revolving mortgagee may divide the revolving mortgage into two revolving mortgages and assign either of the same pursuant to the provisions of the preceding paragraph.In this case, the rights for which that revolving mortgage is the subject matter is extinguished with respect to the revolving mortgage that was assigned.
(3) In order to effect an assignment under the provisions of the preceding paragraph, the approval of the person that holds the rights for which that revolving mortgage is the subject matter must be obtained.
Article 398-13
Before the principal is crystallized, a revolving mortgagee may, with the approval of the mortgagor of the revolving mortgage, effect a partial assignment of the revolving mortgage (meaning assignments of revolving mortgages that the assignor effects without dividing the revolving mortgage in order to co-own the same with the assignee; hereinafter the same applies in this Section)."	Before the principal is fixed, a revolving mortgagee may assign a Revolving Mortgage or effect a partial assignment of the Revolving Mortgage, without the approval of the revolving mortgagor.	riteval_H28_en.xml	0	-1
547	H28-16-2	N	"Article 398-4
(1) The scope of the claims to be secured by a revolving mortgage may be changed if the change is effected before the principal is crystallized. The same applies with respect to change of obligors.
(2) In order to effect the changes referred to in the preceding paragraph, it is not required that the approval of third parties including subordinated mortgagee be obtained.
(3) If the change under paragraph (1) is not registered before the principal is crystallized, it is deemed that the change was not effected."	When the scope of the claims to be secured by a Revolving Mortgage is altered before the principal is fixed, the approval of subordinated obligees has to be obtained.	riteval_H28_en.xml	0	-1
548	H28-16-3	Y	"Article 398-4
(1) The scope of the claims to be secured by a revolving mortgage may be changed if the change is effected before the principal is crystallized. The same applies with respect to change of obligors.
(2) In order to effect the changes referred to in the preceding paragraph, it is not required that the approval of third parties including subordinated mortgagee be obtained.
(3) If the change under paragraph (1) is not registered before the principal is crystallized, it is deemed that the change was not effected."	If the alteration of obligors with respect to a Revolving Mortgage is not registered before the principal is fixed, it shall be deemed that such alteration was not effected.	riteval_H28_en.xml	1	-1
549	H28-16-4	N	"Article 398-6
(1) With respect to the principal secured by a revolving mortgage, the date when the principal is to be crystallized may be specified or changed.
(2) The provisions of Article 398-4, paragraph (2) apply mutatis mutandis to the cases referred to in the preceding paragraph.
(3) The date under paragraph (1) must be within five years of the day when the date was prescribed or changed.
(4) If registration with respect to a change in the date under paragraph (1) is not effected before the old date, the principal secured is crystallized on that old date."	"With respect to the principal secured by a Revolving Mortgage,
if the date when the principal is to be fixed is not prescribed,
the Revolving Mortgage shall be void."	riteval_H28_en.xml	0	-1
550	H28-16-5	Y	"Article 398-3
(1) A revolving mortgagee may exercise the relevant revolving mortgage up to the maximum amount with respect to all of crystallized principal as well as periodic payments including interest and compensation for loss or damage resulting from failure to perform obligations.
(2) If a claim under a negotiable instrument or check or electronically recorded monetary claim acquired from causes other than the transactions with the obligor is agreed to be treated as a claim to be secured by a revolving mortgage, and any of the following grounds exist, that revolving mortgage may be exercised only with respect to claims acquired before those grounds arose;provided, however, that even with respect to claims acquired after the grounds arose, the exercise of the revolving mortgage is not precluded as far as the claims were acquired without knowledge of those grounds:
(i) the suspension of payments by the obligor;
(ii) a petition to commence bankruptcy proceeding, the commencement of rehabilitation proceeding, the commencement of reorganization proceeding or the commencement for special liquidation with respect to the obligor; or
(iii) a petition for commencement of auction procedure in relation to a mortgaged immovables or attachment for disposition of delinquency."	"The Revolving Mortgage which the principal is fixed secures
not only fixed payments of principal but also interest
up to the maximum amount."	riteval_H28_en.xml	1	-1
551	H28-17-1	N	"Article 428
The provisions of the following Subsection (Joint and Several Claims) (excluding the provisions of Articles 433 and 435) apply mutatis mutandis if the subject matter of a claim is indivisible by nature and the claim is held by two or more obligees."	A monetary claim may not be made indivisible due to the manifestation of intention of the parties involved.	riteval_H28_en.xml	0	-1
552	H28-17-3	Y	"Article 429
Even if there is a novation or release between one of the obligees of an indivisible claim and the obligor, other obligees may request the obligor to perform the obligation in whole. In such a case, the benefit which should have been allocated to that one obligee if that obligee did not lose the relevant right must be reimbursed to the obligor."	Even if one of the obligees of an indivisible claim releases the obligor from the claim, other obligees may request the obligor to perform the obligation in whole.	riteval_H28_en.xml	1	-1
553	H28-17-5	N	"Article 406
If the subject matter of the claim is to be determined by a choice being made from among more than one performance, the right to choose belongs to the obligor."	If the subject of the claim is to be identified by way of choice among more than one performance, the right to make the choice shall vest in the obligee.	riteval_H28_en.xml	0	-1
554	H28-20-1	Y	"Article 499
A person that has performed the obligation for the benefit of the obligor is subrogated to the claim of the obligee."	A third party who effects an effective performance not against the will of the obligor shall be subrogated by operation of law to the claim of the obligee by effecting performance.	riteval_H28_en.xml	1	-1
555	H28-22-1	N	"Article 549
Gifts become effective by the manifestation of intention by one of the parties to give a certain property to the other party gratuitously, and the acceptance of the other party thereof."	"Gifts shall become effective by the manifestation by one of the parties of his/her intention to give his/her property to the other party gratuitously, and the acceptance of the other party thereof;
therefore, gifts shall not become effective if one of the parties to recieve property offers the gift and the other party accept the offer."	riteval_H28_en.xml	1	-1
556	H28-22-2	Y	"Article 572
Even if the seller makes a special agreement to the effect that the seller does not warrant in the case prescribed in the main clause of Article 562, paragraph (1) or Article 565, the seller may not be released from that responsibility with respect to any fact that the seller knew but did not disclose, and with respect to any right that the seller personally created for or assigned to a third party."	"In cases where there is a special agreement, in a contract of sale, to the effect that the seller will not provide the warranties against defects,
if the seller knew but did not disclose that there is any latent defect in the subject matter of a sale,
he/she may not be released from the warranties against defects."	riteval_H28_en.xml	1	-1
557	H28-22-4	N	"Article 613
(1) If a lessee lawfully subleases a leased thing, the sublessee is liable to perform an obligation based on the sublease directly to the lessor, to the extent of the scope of the lessee's obligation based on the lease between the lessor and the lessee. In such a case, advance payment of rent may not be duly asserted against the lessor.
(2) The provisions of the preceding paragraph do not preclude the lessor from exercising rights against the lessee.
(3) If the lessee lawfully subleases a leased thing, the lessor may not duly assert against the sublessee the cancellation by agreement of the lease with the lessee;provided, however, that this does not apply if, at the time of the cancellation, the lessor has a right to cancel due to non-performance on the part of the lessee."	"In cases where the parties do not define the time for return in a contract for value of deposit for consumption of money,
the depositor may not demand the return of money
unless he/she issues a notice of demand to the depositary, specifying a reasonable period."	riteval_H28_en.xml	0	-1
558	H28-26-1	Y	"Article 652
The provisions of Article 620
apply mutatis mutandis to mandates.
Article 620
If a lease is cancelled, the cancellation becomes effective solely toward the future. In such a case, the cancellation does not preclude a claim for compensation for loss or damage."	In cases where a mandate is cancelled for default, the cancellation shall be effective solely toward the future.	riteval_H28_en.xml	1	-1
559	H28-26-2	N	"Article 643
A mandate becomes effective when a first party asks a second party with performing a juridical act, and the second party accepts this.
Article 656
The provisions of this Section apply mutatis mutandis to entrustments of business that do not constitute juridical acts."	A quasi-mandate shall be effective even if it is not made in writing but a mandate shall not be effective unless it is made in writing.	riteval_H28_en.xml	0	-1
560	H28-27-1	Y	"Article 675
(1) A creditor of a partnership may exercise the rights of the creditor against the partnership property.
(2) A creditor of a partnership may, at the choice of the creditor, exercise the rights of the creditor against each partner in proportion to their shares of loss or in equal proportions;provided, however, that if a creditor of a partnership knew the proportion of each partner's share of loss at the time of occurrence of the claim, the exercise of the creditor's rights is based on those proportions."	If a creditor of a partnership did not know, when his/her claim arose, the proportions of the partners' shares of losses, the creditor may exercise his/her rights against each partner in equal proportions.	riteval_H28_en.xml	1	-1
561	H28-27-2	N	"Article 677
A partner's creditor may not exercise the rights of that creditor against the partnership property."	An obligor of a partnership may set off his/her obligation against his/her claim against the partners.	riteval_H28_en.xml	0	-1
562	H28-27-4	N	"Article 679
Beyond the cases referred to in the preceding Article, partners withdraw on the following grounds:
(i) the partner dies;
(ii) the partner is subject to an order commencing bankruptcy proceeding;
(iii) the partner is subject to a decision for the commencement of guardianship;
(iv) the partner has been expelled.
Article 681
(1) Accounts as between the withdrawing partner and other partners must be settled according to the status of the partnership property as at the time of the withdrawal.
(2) The interest of the withdrawing partner may be refunded in money, regardless of the kind of the withdrawing partner's contribution.
(3) With respect to any matter not yet completed at the time of the withdrawal, accounts may be made up subsequent to the completion of that matter."	A partnership shall be dissolved on the successful completion of the business that is its object.	riteval_H28_en.xml	0	-1
563	H28-28-1	N	"Article 705
A person that has paid money or delivered anything as performance of an obligation may not demand the return of the money paid or thing delivered if the person knew, at the time, that the obligation did not exist."	A person who has tendered anything as performance of an obligation may not demand the return of the thing tendered if the person were negligent in not knowing that the obligation did not exist.	riteval_H28_en.xml	1	-1
564	H28-35-1	N	"Article 369
(1) A mortgagee has the right to have the mortgagee's claim satisfied prior to other obligees out of the immovables that the obligor or a third party provided to secure the obligation without transferring possession.
(2) Superficies and farming rights may be the subject matter of a mortgage.In this case, the provisions of this Chapter apply mutatis mutandis."	Both superficies and rights to lease land cannot be the subject matter of a mortgage.	riteval_H28_en.xml	0	-1
565	H28-35-2	Y	"Article 606
(1) A lessor assumes an obligation to effect repairs necessary for using and making profit of the leased thing;provided, however, that this does not apply if repairs are necessary due to any grounds attributable to the lessee.
(2) A lessee may not refuse if the lessor seeks to engage in an act that is necessary for the preservation of the leased thing."	An owner of the land shall not assume an obligation to a superficiary to make the land available, but a lessor shall assume an obligation to a lessee to make the land available.	riteval_H28_en.xml	1	-1
566	H28-35-3	Y	"Article 612
(1) A lessee may not assign the lease or sublease a leased thing without obtaining the approval of the lessor.
(2) If the lessee allows any third party to make use of or take the profits of a leased thing in violation of the provisions of the preceding paragraph, the lessor may cancel the contract."	A superficiary may assign the superficies without obtaining the approval of the owner of the land but a lessee may not assign the lessee's rights without obtaining the approval of the lessor or the court's permission in lieu of it.	riteval_H28_en.xml	1	-1
567	H29-1-A	N	"Article 6
(1) A minor who is permitted to conduct one or multiple types of business has the same capacity to act as an adult as far as that business is concerned.
(2) In a case as referred to in the preceding paragraph, if there are grounds that make the minor unable to sustain that business, the legal representative may revoke or limit the permission therefor in accordance with the provisions of Part IV (Relatives).
Article 5
(1) A minor must obtain the consent of the minor's legal representative to perform a juridical act;provided, however, that this does not apply to a juridical act for merely acquiring a right or being released from an obligation.
(2) A juridical act in contravention of the provisions of the preceding paragraph is voidable.
(3) Notwithstanding the provisions of paragraph (1), a minor may freely dispose of property that the legal representative has permitted the minor to dispose of for a specified purpose, to an extent that falls within the scope of that purpose. The same applies if the minor disposes of property that the legal representative has permitted the minor to dispose of without specifying a purpose."	"A is a nineteen-year-old male and subject to the parental authority of his parents.
In the case where A concluded a contract for sale without the consent of the persons who had parental authority in relation to him after he had been permitted to carry on business by the persons who had parental authority in relation to him, even if the contract for sale is not concerned with such business, A may not rescind the contract for sale."	riteval_H29_en.xml	1	-1
568	H29-1-I	Y	"Article 5
(1) A minor must obtain the consent of the minor's legal representative to perform a juridical act;provided, however, that this does not apply to a juridical act for merely acquiring a right or being released from an obligation.
(2) A juridical act in contravention of the provisions of the preceding paragraph is voidable.
(3) Notwithstanding the provisions of paragraph (1), a minor may freely dispose of property that the legal representative has permitted the minor to dispose of for a specified purpose, to an extent that falls within the scope of that purpose. The same applies if the minor disposes of property that the legal representative has permitted the minor to dispose of without specifying a purpose."	"A is a nineteen-year-old male and subject to the parental authority of his parents.
In the case where the person who had parental authority in relation to A permitted A to dispose of the money which A acquired by a part-time job of delivering newspapers, and A purchased a bicycle by the money which he acquired by the part-time job, even if A did not obtain the consent of the person who had parental authority in relation to him when he concluded the contract for sale, A may not rescind the contract for sale."	riteval_H29_en.xml	1	-1
569	H29-1-E	N	"Article 7
The family court may decide to commence a guardianship in respect of a person who constantly lacks the capacity to appreciate the person's own situation due to a mental disorder, at the request of the person in question, that person's spouse, that person's relative within the fourth degree of kinship, the person's guardian of a minor, the person's supervisor of a minor's guardian, the person's curator, the person's curator's supervisor, the person's assistant, the person's assistant's supervisor, or a public prosecutor."	"A is a nineteen-year-old male and subject to the parental authority of his parents.
Even if A constantly lacks the capacity to discern right and wrong due to mental disability, the family court may not order the commencement of guardianship with respect to A until A has attained the age of majority."	riteval_H29_en.xml	0	-1
570	H29-1-O	N	"Article 5
(1) A minor must obtain the consent of the minor's legal representative to perform a juridical act;provided, however, that this does not apply to a juridical act for merely acquiring a right or being released from an obligation.
(2) A juridical act in contravention of the provisions of the preceding paragraph is voidable.
(3) Notwithstanding the provisions of paragraph (1), a minor may freely dispose of property that the legal representative has permitted the minor to dispose of for a specified purpose, to an extent that falls within the scope of that purpose. The same applies if the minor disposes of property that the legal representative has permitted the minor to dispose of without specifying a purpose."	"A is a nineteen-year-old male and subject to the parental authority of his parents.
In the case where A concluded a contract not in writing to the effect that A would make B a gift of 1,000,000 yen from the property which A had obtained by inheritance, even if A revoked the gift on the ground that it was a gift not in writing, if A did not obtain the consent of the person who had parental authority in relation to him with respect to the revocation of the gift, A may rescind the revocation of the gift."	riteval_H29_en.xml	1	-1
571	H29-2-A	N	"Article 20
(1) After a person with qualified legal capacity who is involved in dealings with another party becomes a person with the legal capacity to act (meaning a person whose legal capacity to act is not subject to restrictions; the same applies hereinafter), the other party to those dealings may fix a period of one month or longer and demand that the person give a definite answer within that period of time as to whether the person will ratify an act that the person may rescind. In such a case, if the person fails to send a definite answer within that period of time, the person is deemed to have ratified that act.
(2) The second sentence of the preceding paragraph also applies if, before the person with qualified legal capacity becomes a person with the legal capacity to act, the other party to dealings involving the person with qualified legal capacity lodges the demand prescribed in the preceding paragraph with the legal representative, curator, or assistant of that person with respect to an act within the scope of their authority, and they fail to send a definite answer within the fixed period of time referred to in that paragraph.
(3) If a person does not send notice within the period of time set forth in the preceding two paragraphs indicating that the person has completed any special formalities that an act requires, the person is deemed to have rescinded that act.
(4) The other party to dealings involving a person with qualified legal capacity may lodge a demand with a person under curatorship or with a person under assistance who is subject to a decision as referred to in Article 17, paragraph (1) to demand that the person get the curator or assistant to ratify an act within the fixed period referred to in paragraph (1). In such a case, if the person under curatorship or person under assistance does not send notice within that period indicating that the person has gotten the curator or assistant to ratify the act in question, the person is deemed to have rescinded that act."	"The person under curatorship A sold A's land ""X"" to B without the consent of the curator or any permission of the family court in lieu thereof.
In the case where B issues to the curator of A a notice which demands, by establishing a certain period which is one month, that he/she should give a definite answer on whether or not such person will ratify that contract for sale, if there is a supervisor of the curator, it is deemed that such contract has been rescinded unless the curator issues a definite answer of the ratification with the consent of the supervisor of the curator within such period."	riteval_H29_en.xml	1	-1
572	H29-2-I	Y	"Article 20
(1) After a person with qualified legal capacity who is involved in dealings with another party becomes a person with the legal capacity to act (meaning a person whose legal capacity to act is not subject to restrictions; the same applies hereinafter), the other party to those dealings may fix a period of one month or longer and demand that the person give a definite answer within that period of time as to whether the person will ratify an act that the person may rescind. In such a case, if the person fails to send a definite answer within that period of time, the person is deemed to have ratified that act.
(2) The second sentence of the preceding paragraph also applies if, before the person with qualified legal capacity becomes a person with the legal capacity to act, the other party to dealings involving the person with qualified legal capacity lodges the demand prescribed in the preceding paragraph with the legal representative, curator, or assistant of that person with respect to an act within the scope of their authority, and they fail to send a definite answer within the fixed period of time referred to in that paragraph.
(3) If a person does not send notice within the period of time set forth in the preceding two paragraphs indicating that the person has completed any special formalities that an act requires, the person is deemed to have rescinded that act.
(4) The other party to dealings involving a person with qualified legal capacity may lodge a demand with a person under curatorship or with a person under assistance who is subject to a decision as referred to in Article 17, paragraph (1) to demand that the person get the curator or assistant to ratify an act within the fixed period referred to in paragraph (1). In such a case, if the person under curatorship or person under assistance does not send notice within that period indicating that the person has gotten the curator or assistant to ratify the act in question, the person is deemed to have rescinded that act."	"The person under curatorship A sold A's land ""X"" to B without the consent of the curator or any permission of the family court in lieu thereof.
In the case where B issues to A a notice which demands, by establishing a certain period which is one month, that he/she should obtain the ratification of his/her curator with respect to that contract for sale, if A fails to issue, within the applicable period, a notice to the effect that such ratification has been obtained, it is deemed that such contract for sale has been rescinded."	riteval_H29_en.xml	1	-1
